Name, Link, Profit, Cost, Sell, ROI %
Jormungar Leg Armor, https://wotlkdb.com/?spell=50964, 71.1, 156.9, 228, 145.3
Wild Leather Vest, https://wotlkdb.com/?spell=10544, 70.2399, 29.76, 99.9999, 336
Scaled Icewalkers, https://wotlkdb.com/?spell=60630, 64.92, 33.98, 98.9, 291.1
Wicked Leather Armor, https://wotlkdb.com/?spell=19098, 64.4799, 46.52, 110.9999, 238.6
Scaled Draenic Gloves, https://wotlkdb.com/?spell=32467, 60.575, 39.425, 100, 253.6
Eaglebane Bracers, https://wotlkdb.com/?spell=60652, 60.4, 39.6, 100, 252.5
Frostscale Belt, https://wotlkdb.com/?spell=50955, 54.7144, 26.2856, 81, 308.2
Toughened Leather Armor, https://wotlkdb.com/?spell=2166, 53.98, 16.02, 70, 437
Overcast Spaulders, https://wotlkdb.com/?spell=60716, 49.1664, 297.5, 346.6664, 116.5
Swift Boots, https://wotlkdb.com/?spell=9208, 44.88, 33.12, 78, 235.5
Nerubian Belt, https://wotlkdb.com/?spell=50961, 42.143, 32.857, 75, 228.3
Leatherworker's Satchel, https://wotlkdb.com/?spell=45100, 42.028, 107.972, 150, 138.9
Dragonstompers, https://wotlkdb.com/?spell=60605, 41.35, 34.65, 76, 219.3
Big Voodoo Robe, https://wotlkdb.com/?spell=10520, 38.5, 11.5, 50, 434.8
Heavy Borean Armor Kit, https://wotlkdb.com/?spell=50963, 34.4, 115.6, 150, 129.8
Fletcher's Gloves, https://wotlkdb.com/?spell=9145, 33.98, 24.02, 58, 241.5
Lunar Eclipse Robes, https://wotlkdb.com/?spell=67084, 27.4008, 4921.5992, 4949, 100.6
Seafoam Gauntlets, https://wotlkdb.com/?spell=60665, 27, 306, 333, 108.8
Barbaric Harness, https://wotlkdb.com/?spell=6661, 26.08, 23.72, 49.8, 209.9
Deviate Scale Cloak, https://wotlkdb.com/?spell=7953, 25.76, 8.93, 34.69, 388.5
Enchanted Leather, https://wotlkdb.com/?spell=17181, 23.07, 16.93, 40, 236.3
Iceborne Belt, https://wotlkdb.com/?spell=50943, 22.143, 32.857, 55, 167.4
Dark Leather Gloves, https://wotlkdb.com/?spell=3765, 21.556, 8.444, 30, 355.3
Cured Heavy Hide, https://wotlkdb.com/?spell=3818, 21.0351, 8.9649, 30, 334.6
Heavy Scorpid Vest, https://wotlkdb.com/?spell=19051, 20.96, 16.04, 37, 230.7
Nimble Leather Gloves, https://wotlkdb.com/?spell=9074, 16.99, 13.01, 30, 230.6
Turtle Scale Gloves, https://wotlkdb.com/?spell=10509, 13.41, 7.82, 21.23, 271.5
Fine Leather Tunic, https://wotlkdb.com/?spell=3761, 13.384, 3.616, 17, 470.1
Thick Leather Ammo Pouch, https://wotlkdb.com/?spell=14932, 10.46, 9.54, 20, 209.6
Deviate Scale Gloves, https://wotlkdb.com/?spell=7954, 10.02, 9.92, 19.94, 201
Thick Draenic Gloves, https://wotlkdb.com/?spell=32470, 10, 25, 35, 140
Bugsquashers, https://wotlkdb.com/?spell=60620, 9.7, 139.3, 149, 107
Heavy Borean Leather, https://wotlkdb.com/?spell=50936, 9.1858, 19.7142, 28.9, 146.6
Quickdraw Quiver, https://wotlkdb.com/?spell=14930, 9.0577, 10.9423, 20, 182.8
Heavy Knothide Leather, https://wotlkdb.com/?spell=32455, 8.5714, 20, 28.5714, 142.9
Big Voodoo Mask, https://wotlkdb.com/?spell=10531, 8.1, 11.9, 20, 168.1
Heavy Leather Ammo Pouch, https://wotlkdb.com/?spell=9194, 7.14, 11.86, 19, 160.2
Nightscape Tunic, https://wotlkdb.com/?spell=10499, 5.6499, 5.35, 10.9999, 205.6
Arctic Chestpiece, https://wotlkdb.com/?spell=50944, 5.5716, 39.4284, 45, 114.1
Light Leather Pants, https://wotlkdb.com/?spell=9068, 4.92, 2.03, 6.95, 342.4
Wicked Leather Gauntlets, https://wotlkdb.com/?spell=19049, 4.46, 16.44, 20.9, 127.1
Embossed Leather Pants, https://wotlkdb.com/?spell=3759, 3.386, 1.614, 5, 309.8
Cured Medium Hide, https://wotlkdb.com/?spell=3817, 3.1075, 0.8925, 4, 448.2
Felscale Gloves, https://wotlkdb.com/?spell=32462, 3.0622, 27.425, 30.4872, 111.2
Fine Leather Gloves, https://wotlkdb.com/?spell=2164, 3.0579, 1.41, 4.4679, 316.9
Fine Leather Cloak, https://wotlkdb.com/?spell=2159, 2.96, 1.04, 4, 384.6
Handstitched Leather Pants, https://wotlkdb.com/?spell=2153, 2.591, 0.409, 3, 733.5
Fine Leather Boots, https://wotlkdb.com/?spell=2158, 2.284, 0.716, 3, 419
Embossed Leather Boots, https://wotlkdb.com/?spell=2161, 2.179, 0.821, 3, 365.4
Nightscape Headband, https://wotlkdb.com/?spell=10507, 2.15, 3.85, 6, 155.8
Wild Leather Shoulders, https://wotlkdb.com/?spell=10529, 1.74, 18.26, 20, 109.5
Knothide Leather, https://wotlkdb.com/?spell=32454, 1.55, 2.45, 4, 163.3
Rugged Leather Pants, https://wotlkdb.com/?spell=9064, 1.385, 0.515, 1.9, 368.9
Embossed Leather Vest, https://wotlkdb.com/?spell=2160, 1.23, 0.82, 2.05, 250
Turtle Scale Breastplate, https://wotlkdb.com/?spell=10511, 1.1334, 9.38, 10.5134, 112.1
Cured Light Hide, https://wotlkdb.com/?spell=3816, 0.9901, 0.0099, 1, 10101
Handstitched Leather Boots, https://wotlkdb.com/?spell=2149, 0.795, 0.205, 1, 487.8
Handstitched Leather Cloak, https://wotlkdb.com/?spell=9058, 0.795, 0.205, 1, 487.8
