Name, Link, Profit, Cost, Sell, ROI %
Unstable Mana Potion, https://wotlkdb.com/?spell=33733, -4.76, 5.18, 0.42, 8.1
Potion of Speed, https://wotlkdb.com/?spell=54221, -4.85, 64.75, 59.9, 92.5
Spellpower Elixir, https://wotlkdb.com/?spell=53842, -4.975, 7.96, 2.985, 37.5
Major Healing Potion, https://wotlkdb.com/?spell=17556, -5.1189, 5.23, 0.1111, 2.1
Elixir of Superior Defense, https://wotlkdb.com/?spell=17554, -5.21, 9.21, 4, 43.4
Fel Mana Potion, https://wotlkdb.com/?spell=38961, -5.52, 9.52, 4, 42
Transmute: Earthsiege Diamond, https://wotlkdb.com/?spell=57427, -5.92, 105.92, 100, 94.4
Elixir of Major Mageblood, https://wotlkdb.com/?spell=28570, -6.35, 16.25, 9.9, 60.9
Elixir of Wisdom, https://wotlkdb.com/?spell=3171, -6.6766, 7.9929, 1.3163, 16.5
Wrath Elixir, https://wotlkdb.com/?spell=53841, -6.86, 9.86, 3, 30.4
Potion of Nightmares, https://wotlkdb.com/?spell=53900, -7.0937, 10.92, 3.8263, 35
Elixir of Brute Force, https://wotlkdb.com/?spell=17557, -7.28, 12.21, 4.93, 40.4
Elixir of Draenic Wisdom, https://wotlkdb.com/?spell=39638, -7.7778, 10.7778, 3, 27.8
Superior Mana Potion, https://wotlkdb.com/?spell=17553, -7.8727, 8.45, 0.5773, 6.8
Transmute: Earth to Water, https://wotlkdb.com/?spell=17561, -8.05, 17.95, 9.9, 55.2
Strong Troll's Blood Elixir, https://wotlkdb.com/?spell=3176, -8.121, 8.621, 0.5, 5.8
Mana Potion, https://wotlkdb.com/?spell=3452, -8.125, 9.02, 0.895, 9.9
Elixir of Mighty Defense, https://wotlkdb.com/?spell=60356, -8.14, 10.16, 2.02, 19.9
Lesser Mana Potion, https://wotlkdb.com/?spell=3173, -8.422, 8.6119, 0.1899, 2.2
Elixir of Defense, https://wotlkdb.com/?spell=3177, -8.77, 9.77, 1, 10.2
Elixir of Empowerment, https://wotlkdb.com/?spell=28578, -8.875, 14, 5.125, 36.6
Flask of Pure Mojo, https://wotlkdb.com/?spell=54213, -8.8932, 37.6432, 28.75, 76.4
Transmute: Water to Undeath, https://wotlkdb.com/?spell=17564, -8.9, 9.9, 1, 10.1
Elixir of Minor Accuracy, https://wotlkdb.com/?spell=63732, -8.912, 10.412, 1.5, 14.4
Elixir of the Sages, https://wotlkdb.com/?spell=17555, -9.03, 9.28, 0.25, 2.7
Mageblood Elixir, https://wotlkdb.com/?spell=24365, -9.18, 9.28, 0.1, 1.1
Resurgent Healing Potion, https://wotlkdb.com/?spell=53838, -9.4068, 9.92, 0.5132, 5.2
Flask of Mighty Restoration, https://wotlkdb.com/?spell=28588, -9.72, 19.72, 10, 50.7
Mighty Troll's Blood Elixir, https://wotlkdb.com/?spell=24368, -10.13, 10.23, 0.1, 1
Elixir of Agility, https://wotlkdb.com/?spell=11449, -10.32, 11.3, 0.98, 8.7
Elixir of the Mongoose, https://wotlkdb.com/?spell=17571, -11.25, 14.25, 3, 21.1
Runic Healing Potion, https://wotlkdb.com/?spell=53836, -11.38, 12.62, 1.24, 9.8
Ironshield Potion, https://wotlkdb.com/?spell=28579, -11.57, 12.27, 0.7, 5.7
Fel Regeneration Potion, https://wotlkdb.com/?spell=38962, -11.78, 12.28, 0.5, 4.1
Major Shadow Protection Potion, https://wotlkdb.com/?spell=28576, -12.88, 16.43, 3.55, 21.6
Elixir of Mighty Fortitude, https://wotlkdb.com/?spell=53898, -13.95, 17.84, 3.89, 21.8
Shrouding Potion, https://wotlkdb.com/?spell=28554, -14.77, 15.27, 0.5, 3.3
Fel Strength Elixir, https://wotlkdb.com/?spell=38960, -14.9978, 15.2978, 0.3, 2
Transmute: Eternal Shadow to Life, https://wotlkdb.com/?spell=53780, -16.01, 32, 15.99, 50
Major Fire Protection Potion, https://wotlkdb.com/?spell=28571, -16.02, 16.52, 0.5, 3
Mighty Frost Protection Potion, https://wotlkdb.com/?spell=53937, -16.3498, 21.3498, 5, 23.4
Super Rejuvenation Potion, https://wotlkdb.com/?spell=28586, -16.8431, 17.58, 0.7369, 4.2
Transmute: Earth to Life, https://wotlkdb.com/?spell=17566, -17.8, 17.95, 0.15, 0.8
Elixir of Water Walking, https://wotlkdb.com/?spell=62410, -19.05, 26, 6.95, 26.7
Elixir of Firepower, https://wotlkdb.com/?spell=7845, -19.62, 20.62, 1, 4.8
Major Nature Protection Potion, https://wotlkdb.com/?spell=28573, -20.48, 20.98, 0.5, 2.4
Major Holy Protection Potion, https://wotlkdb.com/?spell=28577, -20.48, 20.98, 0.5, 2.4
Major Mana Potion, https://wotlkdb.com/?spell=17580, -20.5629, 21.34, 0.7771, 3.6
Transmute: Eternal Air to Water, https://wotlkdb.com/?spell=53776, -21.45, 35, 13.55, 38.7
Purification Potion, https://wotlkdb.com/?spell=17572, -22.25, 26.25, 4, 15.2
Super Healing Potion, https://wotlkdb.com/?spell=28551, -22.5, 23, 0.5, 2.2
Transmute: Air to Fire, https://wotlkdb.com/?spell=17559, -24.4763, 25.6763, 1.2, 4.7
Elixir of Greater Firepower, https://wotlkdb.com/?spell=26277, -24.7133, 35.38, 10.6667, 30.1
Major Frost Protection Potion, https://wotlkdb.com/?spell=28572, -26, 46, 20, 43.5
Flask of Pure Death, https://wotlkdb.com/?spell=28591, -26.48, 27.98, 1.5, 5.4
Transmute: Skyfire Diamond, https://wotlkdb.com/?spell=32766, -26.7201, 156.72, 129.9999, 83
Elixir of Deadly Strikes, https://wotlkdb.com/?spell=60355, -26.97, 65.96, 38.99, 59.1
Swim Speed Potion, https://wotlkdb.com/?spell=7841, -27.1791, 30.1991, 3.02, 10
Transmute: Eternal Shadow to Earth, https://wotlkdb.com/?spell=53779, -29.1, 32, 2.9, 9.1
Transmute: Primal Water to Shadow, https://wotlkdb.com/?spell=28581, -29.57, 30, 0.43, 1.4
Transmute: Eternal Air to Earth, https://wotlkdb.com/?spell=53777, -32.1, 35, 2.9, 8.3
Flask of Fortification, https://wotlkdb.com/?spell=28587, -33.41, 38.41, 5, 13
Cauldron of Major Shadow Protection, https://wotlkdb.com/?spell=41503, -34.785, 34.86, 0.075, 0.2
Cauldron of Major Fire Protection, https://wotlkdb.com/?spell=41500, -34.965, 35.04, 0.075, 0.2
Cauldron of Major Nature Protection, https://wotlkdb.com/?spell=41502, -43.885, 43.96, 0.075, 0.2
Transmute: Primal Mana to Fire, https://wotlkdb.com/?spell=28582, -47.9648, 48.4848, 0.52, 1.1
Elixir of Mighty Agility, https://wotlkdb.com/?spell=53840, -49.9302, 69.92, 19.9898, 28.6
Runic Mana Potion, https://wotlkdb.com/?spell=53837, -51.0098, 65.9598, 14.95, 22.7
Elixir of Expertise, https://wotlkdb.com/?spell=60357, -55.97, 65.96, 9.99, 15.1
Elixir of Mighty Mageblood, https://wotlkdb.com/?spell=56519, -56.4598, 65.9598, 9.5, 14.4
Elixir of Water Breathing, https://wotlkdb.com/?spell=7179, -57.8676, 67.8576, 9.99, 14.7
Major Arcane Protection Potion, https://wotlkdb.com/?spell=28575, -62.0401, 64.4848, 2.4447, 3.8
Powerful Rejuvenation Potion, https://wotlkdb.com/?spell=53904, -62.6298, 66.9598, 4.33, 6.5
Indestructible Alchemist Stone, https://wotlkdb.com/?spell=60403, -65.0325, 73.0832, 8.0507, 11
Transmute: Primal Air to Fire, https://wotlkdb.com/?spell=28566, -65.38, 65.9, 0.52, 0.8
Greater Shadow Protection Potion, https://wotlkdb.com/?spell=17578, -70.9019, 70.9769, 0.075, 0.1
Flask of Blinding Light, https://wotlkdb.com/?spell=28590, -76.66, 78.66, 2, 2.5
Flask of Chromatic Resistance, https://wotlkdb.com/?spell=17638, -79.125, 79.25, 0.125, 0.2
Transmute: Eternal Fire to Life, https://wotlkdb.com/?spell=53775, -83.96, 99.95, 15.99, 16
Transmute: Eternal Fire to Water, https://wotlkdb.com/?spell=53774, -86.4, 99.95, 13.55, 13.6
Flask of the Frost Wyrm, https://wotlkdb.com/?spell=53901, -87.7327, 172.7327, 85, 49.2
Cauldron of Major Frost Protection, https://wotlkdb.com/?spell=41501, -93.925, 94, 0.075, 0.1
Flask of Stoneblood, https://wotlkdb.com/?spell=53902, -98.9544, 220.5825, 121.6281, 55.1
Mercurial Alchemist Stone, https://wotlkdb.com/?spell=60396, -104.2125, 112.2632, 8.0507, 7.2
Flask of Endless Rage, https://wotlkdb.com/?spell=53903, -117.9625, 227.9625, 110, 48.3
Cauldron of Major Arcane Protection, https://wotlkdb.com/?spell=41458, -130.8946, 130.9696, 0.075, 0.1
Transmute: Eternal Might, https://wotlkdb.com/?spell=54020, -149.8, 151.4, 1.6, 1.1
Mighty Alchemist Stone, https://wotlkdb.com/?spell=60405, -473.0325, 481.0832, 8.0507, 1.7
