Name, Link, Profit, Cost, Sell, ROI %
Simple Black Dress, https://wotlkdb.com/?spell=12077, 1.2275, 1.7725, 3, 169.3
Blue Overalls, https://wotlkdb.com/?spell=7639, 1.13, 3.87, 5, 129.2
Runecloth Tunic, https://wotlkdb.com/?spell=18407, 1.075, 4.925, 6, 121.8
Brown Linen Shirt, https://wotlkdb.com/?spell=3915, 0.9491, 0.0509, 1, 1964.6
Bolt of Woolen Cloth, https://wotlkdb.com/?spell=2964, 0.9306, 0.0294, 0.96, 3265.3
Crimson Silk Pantaloons, https://wotlkdb.com/?spell=8799, 0.93, 1.07, 2, 186.9
Blue Linen Shirt, https://wotlkdb.com/?spell=2394, 0.9142, 0.1058, 1.02, 964.1
Heavy Linen Gloves, https://wotlkdb.com/?spell=3840, 0.8992, 0.1008, 1, 992.1
Reinforced Linen Cape, https://wotlkdb.com/?spell=2397, 0.8972, 0.1028, 1, 972.8
Blue Linen Vest, https://wotlkdb.com/?spell=7630, 0.8443, 0.1557, 1, 642.3
Red Linen Shirt, https://wotlkdb.com/?spell=2392, 0.8442, 0.1058, 0.95, 897.9
Green Linen Bracers, https://wotlkdb.com/?spell=3841, 0.8383, 0.1617, 1, 618.4
Handstitched Linen Britches, https://wotlkdb.com/?spell=3842, 0.8204, 0.2196, 1.04, 473.6
Simple Dress, https://wotlkdb.com/?spell=8465, 0.7917, 0.1083, 0.9, 831
Red Swashbuckler's Shirt, https://wotlkdb.com/?spell=8489, 0.7, 0.78, 1.48, 189.7
Green Silken Shoulders, https://wotlkdb.com/?spell=8774, 0.7, 1.3, 2, 153.8
Netherweave Net, https://wotlkdb.com/?spell=31460, 0.6913, 0.3087, 1, 323.9
Linen Belt, https://wotlkdb.com/?spell=8776, 0.6491, 0.0509, 0.7, 1375.2
Black Mageweave Shoulders, https://wotlkdb.com/?spell=12074, 0.63, 1.87, 2.5, 133.7
Green Woolen Vest, https://wotlkdb.com/?spell=2399, 0.6, 1.95, 2.55, 130.8
Woolen Boots, https://wotlkdb.com/?spell=2401, 0.6, 4.6, 5.2, 113
Crimson Silk Belt, https://wotlkdb.com/?spell=8772, 0.58, 3.42, 4, 117
Linen Boots, https://wotlkdb.com/?spell=2386, 0.4793, 0.5207, 1, 192
Red Linen Bag, https://wotlkdb.com/?spell=6686, 0.4754, 0.2146, 0.69, 321.5
Brightcloth Gloves, https://wotlkdb.com/?spell=18415, 0.4372, 4.5628, 5, 109.6
Bolt of Runecloth, https://wotlkdb.com/?spell=18401, 0.4054, 0.1996, 0.605, 303.1
Felcloth Boots, https://wotlkdb.com/?spell=18437, 0.3966, 9.6034, 10, 104.1
Bolt of Mageweave, https://wotlkdb.com/?spell=3865, 0.3844, 0.1056, 0.49, 464
Frostweave Net, https://wotlkdb.com/?spell=55898, 0.35, 1.2, 1.55, 129.2
Brown Linen Vest, https://wotlkdb.com/?spell=2385, 0.2391, 0.0509, 0.29, 569.7
Linen Cloak, https://wotlkdb.com/?spell=2387, 0.1491, 0.0509, 0.2, 392.9
Bolt of Silk Cloth, https://wotlkdb.com/?spell=3839, 0.1452, 0.0948, 0.24, 253.2
Bolt of Linen Cloth, https://wotlkdb.com/?spell=2963, 0.0465, 0.0034, 0.0499, 1467.6
White Linen Shirt, https://wotlkdb.com/?spell=2393, 0.0166, 0.0534, 0.07, 131.1
Simple Linen Pants, https://wotlkdb.com/?spell=12044, -0.0209, 0.0509, 0.03, 58.9
Formal White Shirt, https://wotlkdb.com/?spell=3871, -0.0381, 0.735, 0.6969, 94.8
Cindercloth Boots, https://wotlkdb.com/?spell=12088, -0.05, 3.05, 3, 98.4
Linen Bag, https://wotlkdb.com/?spell=3755, -0.1027, 0.1527, 0.05, 32.7
Bright Yellow Shirt, https://wotlkdb.com/?spell=3869, -0.25, 0.3, 0.05, 16.7
Simple Linen Boots, https://wotlkdb.com/?spell=12045, -0.4676, 0.4708, 0.0032, 0.7
Netherweave Belt, https://wotlkdb.com/?spell=26765, -0.5, 15.5, 15, 96.8
Runecloth Belt, https://wotlkdb.com/?spell=18402, -0.515, 2.315, 1.8, 77.8
Heavy Netherweave Net, https://wotlkdb.com/?spell=31461, -0.6074, 0.6174, 0.01, 1.6
Frostweave Gloves, https://wotlkdb.com/?spell=18411, -0.635, 3.535, 2.9, 82
Ghostweave Vest, https://wotlkdb.com/?spell=18416, -0.8241, 2.11, 1.2859, 60.9
Heavy Woolen Gloves, https://wotlkdb.com/?spell=3843, -0.89, 2.89, 2, 69.2
Double-stitched Woolen Shoulders, https://wotlkdb.com/?spell=3848, -0.9, 2.9, 2, 69
Gray Woolen Robe, https://wotlkdb.com/?spell=2403, -0.905, 3.905, 3, 76.8
Woolen Cape, https://wotlkdb.com/?spell=2402, -0.92, 0.97, 0.05, 5.2
Shining Spellthread, https://wotlkdb.com/?spell=56008, -1.0132, 5.96, 4.9468, 83
Ghostweave Gloves, https://wotlkdb.com/?spell=18413, -1.2013, 1.81, 0.6087, 33.6
Green Holiday Shirt, https://wotlkdb.com/?spell=21945, -1.215, 1.29, 0.075, 5.8
Ghostweave Belt, https://wotlkdb.com/?spell=18410, -1.2337, 1.81, 0.5763, 31.8
Cloak of Frozen Spirits, https://wotlkdb.com/?spell=56015, -1.3, 41.3, 40, 96.9
Red Woolen Bag, https://wotlkdb.com/?spell=6688, -1.355, 3.855, 2.5, 64.9
White Woolen Dress, https://wotlkdb.com/?spell=8467, -1.41, 2.9, 1.49, 51.4
Ghostweave Pants, https://wotlkdb.com/?spell=18441, -1.5776, 3.015, 1.4374, 47.7
Gray Woolen Shirt, https://wotlkdb.com/?spell=2406, -1.615, 1.965, 0.35, 17.8
Runecloth Gloves, https://wotlkdb.com/?spell=18417, -2.0439, 4.025, 1.9811, 49.2
Stylish Red Shirt, https://wotlkdb.com/?spell=3866, -2.1, 2.9, 0.8, 27.6
Wizardweave Turban, https://wotlkdb.com/?spell=18450, -2.27, 26.27, 24, 91.4
Woolen Bag, https://wotlkdb.com/?spell=3757, -2.39, 2.89, 0.5, 17.3
Heavy Woolen Pants, https://wotlkdb.com/?spell=3850, -2.55, 4.84, 2.29, 47.3
Green Woolen Bag, https://wotlkdb.com/?spell=3758, -2.8601, 3.86, 0.9999, 25.9
Green Woolen Robe, https://wotlkdb.com/?spell=7636, -2.8655, 2.91, 0.0445, 1.5
Pearl-clasped Cloak, https://wotlkdb.com/?spell=6521, -3.1429, 3.1799, 0.037, 1.2
Frostwoven Gloves, https://wotlkdb.com/?spell=55904, -3.3, 18.3, 15, 82
Spider Belt, https://wotlkdb.com/?spell=3863, -3.3676, 3.52, 0.1524, 4.3
