Name, Link, Profit, Cost, Sell, ROI %
Dry Pork Ribs, https://wotlkdb.com/?spell=2546, -0.3499, 0.8499, 0.5, 58.8
Smoked Desert Dumplings, https://wotlkdb.com/?spell=24801, -0.35, 0.6, 0.25, 41.7
Crab Cake, https://wotlkdb.com/?spell=2544, -0.35, 0.8, 0.45, 56.3
Hot Smoked Bass, https://wotlkdb.com/?spell=18242, -0.388, 0.575, 0.187, 32.5
Worm Delight, https://wotlkdb.com/?spell=45551, -0.4, 0.75, 0.35, 46.7
Broiled Bloodfin, https://wotlkdb.com/?spell=43761, -0.44, 2.19, 1.75, 79.9
Gooey Spider Cake, https://wotlkdb.com/?spell=3377, -0.48, 0.555, 0.075, 13.5
Roasted Worg, https://wotlkdb.com/?spell=45552, -0.48, 0.98, 0.5, 51
Big Bear Steak, https://wotlkdb.com/?spell=3397, -0.5933, 2.3333, 1.74, 74.6
Curiously Tasty Omelet, https://wotlkdb.com/?spell=3376, -0.65, 1, 0.35, 35
Bread of the Dead, https://wotlkdb.com/?spell=65454, -0.6524, 0.6525, 0.0001, 0
Smoked Salmon, https://wotlkdb.com/?spell=45564, -0.74, 1.98, 1.24, 62.6
Warp Burger, https://wotlkdb.com/?spell=33288, -0.79, 1.28, 0.49, 38.3
Crocolisk Gumbo, https://wotlkdb.com/?spell=3373, -0.8, 1, 0.2, 20
Clam Chowder, https://wotlkdb.com/?spell=6501, -0.9325, 0.94, 0.0075, 0.8
Goblin Deviled Clams, https://wotlkdb.com/?spell=6500, -1.04, 1.25, 0.21, 16.8
Mighty Rhino Dogs, https://wotlkdb.com/?spell=45559, -1.078, 3.058, 1.98, 64.7
Poached Sunscale Salmon, https://wotlkdb.com/?spell=18244, -1.13, 1.58, 0.45, 28.5
Blackened Dragonfin, https://wotlkdb.com/?spell=57441, -1.199, 10.849, 9.65, 88.9
Herb Baked Egg, https://wotlkdb.com/?spell=8604, -1.557, 1.56, 0.003, 0.2
Black Jelly, https://wotlkdb.com/?spell=64358, -1.6085, 8.88, 7.2715, 81.9
Succulent Pork Ribs, https://wotlkdb.com/?spell=2548, -1.6923, 1.6998, 0.0075, 0.4
Heavy Crocolisk Stew, https://wotlkdb.com/?spell=24418, -1.76, 2, 0.24, 12
Coyote Steak, https://wotlkdb.com/?spell=2541, -1.9355, 2, 0.0645, 3.2
Heavy Kodo Stew, https://wotlkdb.com/?spell=15910, -1.97, 2, 0.03, 1.5
Smoked Sagefish, https://wotlkdb.com/?spell=25704, -1.9867, 2, 0.0133, 0.7
Charred Bear Kabobs, https://wotlkdb.com/?spell=46684, -2.32, 3.32, 1, 30.1
Cooked Glossy Mightfish, https://wotlkdb.com/?spell=18239, -2.96, 4.96, 2, 40.3
Spiced Chili Crab, https://wotlkdb.com/?spell=15915, -2.97, 3, 0.03, 1
Tracker Snacks, https://wotlkdb.com/?spell=57443, -2.98, 3.98, 1, 25.1
Crispy Bat Wing, https://wotlkdb.com/?spell=15935, -2.9989, 2.9999, 0.001, 0
Juicy Bear Burger, https://wotlkdb.com/?spell=46688, -3.08, 3.32, 0.24, 7.2
Spider Sausage, https://wotlkdb.com/?spell=21175, -5.7598, 5.9998, 0.24, 4
Skullfish Soup, https://wotlkdb.com/?spell=43707, -6.4, 8.4, 2, 23.8
Sagefish Delight, https://wotlkdb.com/?spell=25954, -9.3786, 9.95, 0.5714, 5.7
Lobster Stew, https://wotlkdb.com/?spell=18245, -9.7882, 10.2882, 0.5, 4.9
Mystery Stew, https://wotlkdb.com/?spell=15865, -9.9686, 12.0086, 2.04, 17
Dig Rat Stew, https://wotlkdb.com/?spell=6417, -9.993, 10, 0.007, 0.1
Baked Salmon, https://wotlkdb.com/?spell=18247, -14.78, 15.5, 0.72, 4.6
Mightfish Steak, https://wotlkdb.com/?spell=18246, -14.95, 19.95, 5, 25.1
Gingerbread Cookie, https://wotlkdb.com/?spell=21143, -16.759, 16.76, 0.001, 0
Captain Rumsey's Lager, https://wotlkdb.com/?spell=45695, -25.6762, 26.6762, 1, 3.7
Egg Nog, https://wotlkdb.com/?spell=21144, -33.3491, 33.35, 0.0009, 0
Scorpid Surprise, https://wotlkdb.com/?spell=6413, -54.999, 55, 0.001, 0
