Name, Link, Profit, Cost, Sell, ROI %
Defender's Dreadstone, https://wotlkdb.com/?spell=66560, 19.5499, 99.8, 119.3499, 119.6
Crystal Chalcedony Amulet, https://wotlkdb.com/?spell=58142, 19.2, 15.8, 35, 221.5
Empowered Huge Citrine, https://wotlkdb.com/?spell=53888, 19.03, 0.97, 20, 2061.9
Misty Forest Emerald, https://wotlkdb.com/?spell=54003, 19.01, 2.99, 22, 735.8
Tense Forest Emerald, https://wotlkdb.com/?spell=54013, 19.01, 2.99, 22, 735.8
Tenuous Dreadstone, https://wotlkdb.com/?spell=66565, 18.2, 99.8, 118, 118.2
Deadly Ametrine, https://wotlkdb.com/?spell=66568, 17.8799, 186.12, 203.9999, 109.6
Infused Twilight Opal, https://wotlkdb.com/?spell=53970, 17.8, 7, 24.8, 354.3
Mystic King's Amber, https://wotlkdb.com/?spell=66505, 17.5, 199, 216.5, 108.8
Bloodstone Band, https://wotlkdb.com/?spell=56193, 17.04, 1.96, 19, 969.4
Enchanted Tear, https://wotlkdb.com/?spell=56531, 17.005, 12.88, 29.885, 232
Shattered Dark Jade, https://wotlkdb.com/?spell=53933, 17, 5, 22, 440
Fractured Scarlet Ruby, https://wotlkdb.com/?spell=53950, 16.785, 117.215, 134, 114.3
Thick Autumn's Glow, https://wotlkdb.com/?spell=53959, 16.75, 98, 114.75, 117.1
Accurate Monarch Topaz, https://wotlkdb.com/?spell=53994, 16, 62, 78, 125.8
Smooth King's Amber, https://wotlkdb.com/?spell=66502, 15.375, 199, 214.375, 107.7
Seer's Dark Jade, https://wotlkdb.com/?spell=53921, 15, 5, 20, 400
Moonsoul Crown, https://wotlkdb.com/?spell=25321, 14.7732, 10.3768, 25.15, 242.4
Turbid Forest Emerald, https://wotlkdb.com/?spell=54005, 14.01, 2.99, 17, 568.6
Invigorating Earthsiege Diamond, https://wotlkdb.com/?spell=55404, 14, 120, 134, 111.7
Purified Twilight Opal, https://wotlkdb.com/?spell=53966, 13.99, 7, 20.99, 299.9
Bright Crimson Spinel, https://wotlkdb.com/?spell=39712, 13.4949, 6.505, 19.9999, 307.5
Champion's Ametrine, https://wotlkdb.com/?spell=66579, 13.38, 186.12, 199.5, 107.2
Glimmering Ametrine, https://wotlkdb.com/?spell=66578, 13.13, 186.12, 199.25, 107.1
Sun Rock Ring, https://wotlkdb.com/?spell=56194, 13.0201, 1.9799, 15, 757.6
Deadly Monarch Topaz, https://wotlkdb.com/?spell=53979, 13, 62, 75, 121
Inscribed Ametrine, https://wotlkdb.com/?spell=66567, 12.88, 186.12, 199, 106.9
Thick King's Amber, https://wotlkdb.com/?spell=66504, 12.75, 199, 211.75, 106.4
Resplendent Ametrine, https://wotlkdb.com/?spell=66582, 12.73, 186.12, 198.85, 106.8
Wicked Ametrine, https://wotlkdb.com/?spell=66577, 12.58, 186.12, 198.7, 106.8
Blood Sun Necklace, https://wotlkdb.com/?spell=56196, 11.8402, 23.1598, 35, 151.1
Azure Moonstone Ring, https://wotlkdb.com/?spell=31050, 11.2401, 8.7599, 20, 228.3
Quick King's Amber, https://wotlkdb.com/?spell=66506, 10.6999, 199, 209.6999, 105.4
Runed Cardinal Ruby, https://wotlkdb.com/?spell=66446, 10, 220, 230, 104.5
Glinting Pyrestone, https://wotlkdb.com/?spell=39736, 9, 5.9999, 14.9999, 250
Insightful Earthsiege Diamond, https://wotlkdb.com/?spell=55396, 9, 120, 129, 107.5
Luminous Ametrine, https://wotlkdb.com/?spell=66566, 8.88, 186.12, 195, 104.8
