Name, Link, Profit, Cost, Sell, ROI %
Furious Saronite Beatstick, https://wotlkdb.com/?spell=55182, 20.6422, 90.58, 111.2222, 122.8
Notched Cobalt War Axe, https://wotlkdb.com/?spell=55204, 20, 20, 40, 200
Ornate Saronite Waistguard, https://wotlkdb.com/?spell=56551, 20, 80, 100, 125
Titanium Rod, https://wotlkdb.com/?spell=55732, 18.95, 61.05, 80, 131
Tempered Saronite Belt, https://wotlkdb.com/?spell=54551, 18.3969, 42, 60.3969, 143.8
Ornate Saronite Bracers, https://wotlkdb.com/?spell=56549, 18, 102, 120, 117.6
Cobalt Chestpiece, https://wotlkdb.com/?spell=52570, 17.8765, 12, 29.8765, 249
Spiked Cobalt Chestpiece, https://wotlkdb.com/?spell=54944, 17.8765, 16, 33.8765, 211.7
Cobalt Triangle Shield, https://wotlkdb.com/?spell=54550, 17, 8, 25, 312.5
Heavy Mithril Shoulder, https://wotlkdb.com/?spell=9926, 16.7982, 42.2018, 59, 139.8
Brilliant Saronite Breastplate, https://wotlkdb.com/?spell=55058, 15.8025, 84.1975, 100, 118.8
Jade Serpentblade, https://wotlkdb.com/?spell=3493, 15.2987, 34.7013, 50, 144.1
Whirling Steel Axes, https://wotlkdb.com/?spell=34981, 14.1379, 20.8621, 35, 167.8
Titansteel Shanker, https://wotlkdb.com/?spell=56234, 13.9999, 1886, 1899.9999, 100.7
Saronite Shiv, https://wotlkdb.com/?spell=55181, 13.3888, 75.5, 88.8888, 117.7
Pearl-handled Dagger, https://wotlkdb.com/?spell=6517, 13.2372, 8.7628, 22, 251.1
Saronite Ambusher, https://wotlkdb.com/?spell=55179, 12.25, 49.75, 62, 124.6
Savage Saronite Hauberk, https://wotlkdb.com/?spell=55311, 11.9999, 89, 100.9999, 113.5
Savage Saronite Legplates, https://wotlkdb.com/?spell=55310, 11, 114, 125, 109.6
Righteous Gauntlets, https://wotlkdb.com/?spell=55300, 10.8767, 80, 90.8767, 113.6
Fel Iron Casing, https://wotlkdb.com/?spell=30304, 10.72, 14.28, 25, 175.1
Titanium Shield Spike, https://wotlkdb.com/?spell=56357, 10.65, 61.05, 71.7, 117.4
Bronze Mace, https://wotlkdb.com/?spell=2740, 10.5752, 8.4248, 19, 225.5
Bronze Axe, https://wotlkdb.com/?spell=2741, 10.3444, 9.6556, 20, 207.1
Brilliant Saronite Legplates, https://wotlkdb.com/?spell=55055, 10.0025, 40.1975, 50.2, 124.9
Cobalt Boots, https://wotlkdb.com/?spell=52569, 10, 8, 18, 225
Cobalt Tenderizer, https://wotlkdb.com/?spell=55201, 9, 16, 25, 156.3
Runed Copper Breastplate, https://wotlkdb.com/?spell=2667, 8.9802, 11.0198, 20, 181.5
Fel Iron Plate Gloves, https://wotlkdb.com/?spell=29545, 8.9599, 19.04, 27.9999, 147.1
Runed Copper Pants, https://wotlkdb.com/?spell=3324, 8.9503, 6.0497, 15, 247.9
Big Bronze Knife, https://wotlkdb.com/?spell=3491, 8.5901, 9.4099, 18, 191.3
Truesilver Rod, https://wotlkdb.com/?spell=14380, 8.03, 5.92, 13.95, 235.6
Forged Cobalt Claymore, https://wotlkdb.com/?spell=55203, 7, 20, 27, 135
Cobalt Bracers, https://wotlkdb.com/?spell=55834, 6.99, 8, 14.99, 187.4
Golden Scale Gauntlets, https://wotlkdb.com/?spell=11643, 6.16, 43.84, 50, 114.1
Spiked Cobalt Boots, https://wotlkdb.com/?spell=54918, 6, 14, 20, 142.9
Heavy Bronze Mace, https://wotlkdb.com/?spell=3296, 5.8081, 19.1919, 25, 130.3
Iron Counterweight, https://wotlkdb.com/?spell=7222, 5.58, 4.42, 10, 226.2
Heavy Grinding Stone, https://wotlkdb.com/?spell=3337, 4.55, 0.45, 5, 1111.1
Savage Saronite Walkers, https://wotlkdb.com/?spell=55308, 4.52, 95.48, 100, 104.7
Ornate Saronite Walkers, https://wotlkdb.com/?spell=56552, 4.52, 95.48, 100, 104.7
Green Iron Boots, https://wotlkdb.com/?spell=3334, 4.3621, 6.168, 10.5301, 170.7
Golden Scale Cuirass, https://wotlkdb.com/?spell=3511, 4.08, 45.92, 50, 108.9
Iridescent Hammer, https://wotlkdb.com/?spell=6518, 3.754, 18.246, 22, 120.6
Golden Rod, https://wotlkdb.com/?spell=14379, 3.242, 1.718, 4.96, 288.7
Greater Ward of Shielding, https://wotlkdb.com/?spell=29729, 3.1, 6.9, 10, 144.9
Daunting Handguards, https://wotlkdb.com/?spell=55301, 2.9, 77, 79.9, 103.8
Fel Iron Greatsword, https://wotlkdb.com/?spell=29565, 2.88, 57.12, 60, 105
Cobalt Shoulders, https://wotlkdb.com/?spell=52572, 1.95, 8, 9.95, 124.4
Bronze Shortsword, https://wotlkdb.com/?spell=2742, 1.796, 8.194, 9.99, 121.9
Thick Bronze Darts, https://wotlkdb.com/?spell=34979, 1.5953, 8.4046, 9.9999, 119
Deadly Saronite Dirk, https://wotlkdb.com/?spell=55206, 1.326, 48.664, 49.99, 102.7
Copper Dagger, https://wotlkdb.com/?spell=8880, 1.3089, 4.6911, 6, 127.9
Golden Scale Shoulders, https://wotlkdb.com/?spell=3505, 1.08, 18.92, 20, 105.7
Blue Glittering Axe, https://wotlkdb.com/?spell=9995, 1.0249, 83.9751, 85, 101.2
Spiked Cobalt Gauntlets, https://wotlkdb.com/?spell=54945, 1, 24, 25, 104.2
Spiked Cobalt Bracers, https://wotlkdb.com/?spell=54948, 1, 24, 25, 104.2
Brilliant Saronite Bracers, https://wotlkdb.com/?spell=59438, 1, 54, 55, 101.9
Spiked Titansteel Treads, https://wotlkdb.com/?spell=55375, 1, 949, 950, 100.1
Dense Sharpening Stone, https://wotlkdb.com/?spell=16641, 0.9124, 0.0875, 0.9999, 1142.7
Heavy Sharpening Stone, https://wotlkdb.com/?spell=2674, 0.84, 0.15, 0.99, 660
Heavy Copper Maul, https://wotlkdb.com/?spell=7408, 0.6376, 9.3624, 10, 106.8
Coarse Grinding Stone, https://wotlkdb.com/?spell=3326, 0.3496, 0.0294, 0.379, 1289.1
Coarse Weightstone, https://wotlkdb.com/?spell=3116, 0.1853, 0.3147, 0.5, 158.9
Golden Scale Boots, https://wotlkdb.com/?spell=3515, 0.16, 43.84, 44, 100.4
Iron Buckle, https://wotlkdb.com/?spell=8768, 0.1, 0.9, 1, 111.1
Coarse Sharpening Stone, https://wotlkdb.com/?spell=2665, 0.0853, 0.0147, 0.1, 680.3
Cobalt Gauntlets, https://wotlkdb.com/?spell=55835, 0, 10, 10, 100
Rough Sharpening Stone, https://wotlkdb.com/?spell=2660, -0.0012, 0.0077, 0.0065, 84.4
Rough Grinding Stone, https://wotlkdb.com/?spell=3320, -0.0055, 0.0154, 0.0099, 64.3
Rough Weightstone, https://wotlkdb.com/?spell=3115, -0.0094, 0.0103, 0.0009, 8.7
