Name, Link, Profit, Cost, Sell, ROI %
Darksoul Leggings, https://wotlkdb.com/?spell=24140, -271.437, 274.9998, 3.5628, 1.3
Primal Batskin Jerkin, https://wotlkdb.com/?spell=24121, -281.4675, 284.1201, 2.6526, 0.9
Boots of the Long Road, https://wotlkdb.com/?spell=36318, -283.2609, 287.25, 3.9891, 1.4
Volcanic Hammer, https://wotlkdb.com/?spell=16984, -299.8145, 303.74, 3.9255, 1.3
Rune Edge, https://wotlkdb.com/?spell=16980, -311.3166, 314.8504, 3.5338, 1.1
Bloodvine Boots, https://wotlkdb.com/?spell=24093, -322.8134, 324.399, 1.5856, 0.5
Eye of the Night, https://wotlkdb.com/?spell=31071, -329.033, 332.98, 3.947, 1.2
Darkspear, https://wotlkdb.com/?spell=16987, -348.2681, 354.5306, 6.2625, 1.8
Bloodvine Leggings, https://wotlkdb.com/?spell=24092, -348.2925, 350.399, 2.1065, 0.6
Dawn's Edge, https://wotlkdb.com/?spell=16970, -357.0462, 360.6506, 3.6044, 1
Wildthorn Mail, https://wotlkdb.com/?spell=16650, -357.8494, 359.9136, 2.0642, 0.6
Serenity, https://wotlkdb.com/?spell=16983, -359.1193, 363.3914, 4.2721, 1.2
Resolute Cape, https://wotlkdb.com/?spell=31448, -369.0869, 372.405, 3.3181, 0.9
Emerald Crown of Destruction, https://wotlkdb.com/?spell=26906, -375.5498, 376.6914, 1.1416, 0.3
Bracers of the Green Fortress, https://wotlkdb.com/?spell=29671, -392.1396, 395.905, 3.7654, 1
Corehound Boots, https://wotlkdb.com/?spell=20853, -395.8403, 398.28, 2.4397, 0.6
Argent Shoulders, https://wotlkdb.com/?spell=23665, -402.6806, 404.2044, 1.5238, 0.4
Heavy Timbermaw Boots, https://wotlkdb.com/?spell=23629, -444.7996, 447.2372, 2.4376, 0.5
Mantle of the Timbermaw, https://wotlkdb.com/?spell=23663, -464.5145, 466.144, 1.6295, 0.3
Bleakwood Hew, https://wotlkdb.com/?spell=16965, -507.575, 512.1904, 4.6154, 0.9
Black Belt of Knowledge, https://wotlkdb.com/?spell=31444, -513.8996, 516.1036, 2.204, 0.4
The Natural Ward, https://wotlkdb.com/?spell=38504, -589.9144, 595.94, 6.0256, 1
Khorium Belt, https://wotlkdb.com/?spell=29628, -598.532, 601.6423, 3.1103, 0.5
Remote Mail Terminal, https://wotlkdb.com/?spell=30555, -632.485, 633.485, 1, 0.2
Dawnbringer Shoulders, https://wotlkdb.com/?spell=16660, -680.6985, 682.9832, 2.2847, 0.3
Heartseeker, https://wotlkdb.com/?spell=16995, -684.8186, 1664.8186, 980, 58.9
Chain of the Twilight Owl, https://wotlkdb.com/?spell=31076, -768.5032, 772.485, 3.9818, 0.5
Masterwork Stormhammer, https://wotlkdb.com/?spell=16993, -799.4316, 804.4992, 5.0676, 0.6
Khorium Boots, https://wotlkdb.com/?spell=29630, -821.406, 826.0897, 4.6837, 0.6
Truefaith Vestments, https://wotlkdb.com/?spell=18456, -961.2934, 964, 2.7066, 0.3
The Frozen Eye, https://wotlkdb.com/?spell=38503, -999.1494, 1005.175, 6.0256, 0.6
Vengeance Wrap, https://wotlkdb.com/?spell=31449, -1054.5753, 1057.905, 3.3297, 0.3
Black Amnesty, https://wotlkdb.com/?spell=23638, -1150.3663, 1157.8796, 7.5133, 0.6
Whitemend Pants, https://wotlkdb.com/?spell=31451, -1183.5334, 1188.005, 4.4716, 0.4
Khorium Pants, https://wotlkdb.com/?spell=29629, -1197.1218, 1203.2846, 6.1628, 0.5
Blessed Bracers, https://wotlkdb.com/?spell=29672, -1204.6255, 1208.405, 3.7795, 0.3
Titanic Leggings, https://wotlkdb.com/?spell=27829, -1408.1662, 1412.5896, 4.4234, 0.3
Battlecast Pants, https://wotlkdb.com/?spell=31453, -1429.8018, 1434.305, 4.5032, 0.3
Blackfury, https://wotlkdb.com/?spell=23639, -1535.558, 1544.9828, 9.4248, 0.6
Arcanite Champion, https://wotlkdb.com/?spell=16990, -2153.0011, 2159.7172, 6.7161, 0.3
Circlet of Arcane Might, https://wotlkdb.com/?spell=31078, -2241.9268, 2244.998, 3.0712, 0.1
Nigh-Invulnerability Belt, https://wotlkdb.com/?spell=30570, -3147.1584, 3148.868, 1.7096, 0.1
Fel Hardened Maul, https://wotlkdb.com/?spell=29697, -3345.0163, 3358.785, 13.7687, 0.4
Runic Hammer, https://wotlkdb.com/?spell=29696, -3347.85, 3358.785, 10.935, 0.3
Dirge, https://wotlkdb.com/?spell=29699, -3348.2087, 3358.785, 10.5763, 0.3
Invulnerable Mail, https://wotlkdb.com/?spell=16746, -3381.7285, 3385.674, 3.9455, 0.1
Coronet of Verdant Flame, https://wotlkdb.com/?spell=31077, -3737.4903, 3740.55, 3.0597, 0.1
