Name, Link, Profit, Cost, Sell, ROI %
Glyph of Prayer of Healing, https://wotlkdb.com/?spell=57195, 6.0337, 12.75, 18.7837, 147.3
Glyph of Seal of Vengeance, https://wotlkdb.com/?spell=59561, 6.0159, 12.75, 18.7659, 147.2
Glyph of Conflagrate, https://wotlkdb.com/?spell=57258, 6.0113, 12.75, 18.7613, 147.1
Glyph of Steady Shot, https://wotlkdb.com/?spell=57011, 6.0104, 12.75, 18.7604, 147.1
Glyph of Shadow Word: Pain, https://wotlkdb.com/?spell=57192, 5.9998, 5, 10.9998, 220
Glyph of Frenzied Regeneration, https://wotlkdb.com/?spell=56943, 5.95, 5, 10.95, 219
Glyph of Arcane Barrage, https://wotlkdb.com/?spell=64276, 5.95, 5, 10.95, 219
Glyph of Frostfire, https://wotlkdb.com/?spell=61677, 5.8968, 12.75, 18.6468, 146.2
Glyph of Adrenaline Rush, https://wotlkdb.com/?spell=57112, 5.8793, 12.75, 18.6293, 146.1
Glyph of Dark Death, https://wotlkdb.com/?spell=64266, 5.875, 12.125, 18, 148.5
Glyph of Disease, https://wotlkdb.com/?spell=64267, 5.875, 12.125, 18, 148.5
Glyph of Holy Shock, https://wotlkdb.com/?spell=64254, 5.864, 10.0125, 15.8765, 158.6
Glyph of Molten Armor, https://wotlkdb.com/?spell=56986, 5.8535, 12.75, 18.6035, 145.9
Glyph of Death and Decay, https://wotlkdb.com/?spell=57214, 5.7729, 12.75, 18.5229, 145.3
Glyph of Chain Heal, https://wotlkdb.com/?spell=57232, 5.7729, 12.75, 18.5229, 145.3
Glyph of Consecration, https://wotlkdb.com/?spell=57023, 5.7515, 10.125, 15.8765, 156.8
Glyph of Barkskin, https://wotlkdb.com/?spell=64256, 5.7515, 10.125, 15.8765, 156.8
Glyph of Arcane Missiles, https://wotlkdb.com/?spell=56971, 5.7375, 4.2625, 10, 234.6
Glyph of Felguard, https://wotlkdb.com/?spell=57263, 5.7334, 12.75, 18.4834, 145
Glyph of Hemorrhage, https://wotlkdb.com/?spell=57126, 5.6538, 12.75, 18.4038, 144.3
Glyph of Vigor, https://wotlkdb.com/?spell=57130, 5.6529, 12.75, 18.4029, 144.3
Glyph of Shocking, https://wotlkdb.com/?spell=57235, 5.6321, 12.75, 18.3821, 144.2
Tome of the Dawn, https://wotlkdb.com/?spell=59475, 5.6255, 10.3745, 16, 154.2
Glyph of Frost Nova, https://wotlkdb.com/?spell=56976, 5.4985, 4.5015, 10, 222.1
Glyph of Spiritual Attunement, https://wotlkdb.com/?spell=57022, 5.4983, 4.5015, 9.9998, 222.1
Glyph of Vigilance, https://wotlkdb.com/?spell=64255, 5.4932, 10.0125, 15.5057, 154.9
Glyph of Circle of Healing, https://wotlkdb.com/?spell=57181, 5.4639, 12.75, 18.2139, 142.9
Glyph of Hammer of Justice, https://wotlkdb.com/?spell=57027, 5.4485, 4.5015, 9.95, 221
Glyph of Remove Curse, https://wotlkdb.com/?spell=56988, 5.4385, 12.75, 18.1885, 142.7
Glyph of Mortal Strike, https://wotlkdb.com/?spell=57160, 5.3838, 12.75, 18.1338, 142.2
Glyph of Seal of Wisdom, https://wotlkdb.com/?spell=57035, 5.25, 12.75, 18, 141.2
Glyph of Blast Wave, https://wotlkdb.com/?spell=56990, 5.2279, 12.75, 17.9779, 141
Glyph of Thunderstorm, https://wotlkdb.com/?spell=57253, 5.1702, 12.75, 17.9202, 140.6
Glyph of Immolate, https://wotlkdb.com/?spell=57268, 5.1265, 12.75, 17.8765, 140.2
Glyph of Rip, https://wotlkdb.com/?spell=56956, 5.1068, 10.0125, 15.1193, 151
Glyph of Fan of Knives, https://wotlkdb.com/?spell=64315, 4.9935, 12.75, 17.7435, 139.2
Glyph of Volley, https://wotlkdb.com/?spell=57013, 4.9793, 12.75, 17.7293, 139.1
Glyph of the Pack, https://wotlkdb.com/?spell=58297, 4.9369, 10.0125, 14.9494, 149.3
Glyph of Shadow, https://wotlkdb.com/?spell=57193, 4.8913, 12.75, 17.6413, 138.4
Glyph of Elemental Mastery, https://wotlkdb.com/?spell=57250, 4.8029, 12.75, 17.5529, 137.7
Glyph of Starfall, https://wotlkdb.com/?spell=56958, 4.7764, 12.75, 17.5264, 137.5
Glyph of Blocking, https://wotlkdb.com/?spell=57152, 4.7593, 12.75, 17.5093, 137.3
Glyph of Shadowfiend, https://wotlkdb.com/?spell=58322, 4.7529, 12.75, 17.5029, 137.3
Glyph of Totem of Wrath, https://wotlkdb.com/?spell=64262, 4.7517, 12.125, 16.8767, 139.2
Glyph of Lightning Bolt, https://wotlkdb.com/?spell=57245, 4.7375, 4.2625, 9, 211.1
Glyph of Exorcism, https://wotlkdb.com/?spell=57025, 4.7368, 12.125, 16.8618, 139.1
Glyph of Starfire, https://wotlkdb.com/?spell=56959, 4.525, 10.125, 14.65, 144.7
Glyph of Healing Stream Totem, https://wotlkdb.com/?spell=57242, 4.5, 10.125, 14.625, 144.4
Glyph of Maul, https://wotlkdb.com/?spell=56961, 4.2685, 4.5015, 8.77, 194.8
Glyph of Anti-Magic Shell, https://wotlkdb.com/?spell=57207, 4.25, 12.75, 17, 133.3
Glyph of Seal of Light, https://wotlkdb.com/?spell=57034, 4.1268, 12.75, 16.8768, 132.4
Glyph of Seal of Command, https://wotlkdb.com/?spell=57033, 4.03, 5, 9.03, 180.6
Celestial Ink, https://wotlkdb.com/?spell=57709, 4, 6, 10, 166.7
Glyph of Death Strike, https://wotlkdb.com/?spell=59340, 3.9999, 5, 8.9999, 180
Glyph of Astral Recall, https://wotlkdb.com/?spell=58329, 3.9974, 15.0025, 18.9999, 126.6
Glyph of Disengage, https://wotlkdb.com/?spell=57001, 3.875, 10.125, 14, 138.3
Glyph of Sinister Strike, https://wotlkdb.com/?spell=57131, 3.8244, 10.125, 13.9494, 137.8
Glyph of Renewed Life, https://wotlkdb.com/?spell=58330, 3.7771, 15.0025, 18.7796, 125.2
