Name, Link, Profit, Cost, Sell, ROI %
Elixir of Firepower, https://wotlkdb.com/?spell=7845, -10.29, 12.29, 2, 16.3
Elixir of the Sages, https://wotlkdb.com/?spell=17555, -10.7288, 11.24, 0.5112, 4.5
Mageblood Elixir, https://wotlkdb.com/?spell=24365, -11.14, 11.24, 0.1, 0.9
Wrath Elixir, https://wotlkdb.com/?spell=53841, -11.82, 12.82, 1, 7.8
Mighty Troll's Blood Elixir, https://wotlkdb.com/?spell=24368, -12.15, 12.25, 0.1, 0.8
Fel Mana Potion, https://wotlkdb.com/?spell=38961, -12.4905, 12.9905, 0.5, 3.8
Potion of Petrification, https://wotlkdb.com/?spell=17634, -12.9015, 20.725, 7.8235, 37.7
Destruction Potion, https://wotlkdb.com/?spell=28565, -13, 22, 9, 40.9
Elixir of Major Mageblood, https://wotlkdb.com/?spell=28570, -13.1111, 18.1111, 5, 27.6
Transmute: Earth to Life, https://wotlkdb.com/?spell=17566, -13.5015, 13.7, 0.1985, 1.4
Runic Healing Potion, https://wotlkdb.com/?spell=53836, -13.585, 15.355, 1.77, 11.5
Super Rejuvenation Potion, https://wotlkdb.com/?spell=28586, -13.5941, 14.331, 0.7369, 5.1
Transmute: Water to Air, https://wotlkdb.com/?spell=17562, -14.2, 38.9, 24.7, 63.5
Major Fire Protection Potion, https://wotlkdb.com/?spell=28571, -14.2115, 14.7115, 0.5, 3.4
Shrouding Potion, https://wotlkdb.com/?spell=28554, -14.5, 15, 0.5, 3.3
Restorative Potion, https://wotlkdb.com/?spell=11452, -15.21, 18.19, 2.98, 16.4
Flask of Pure Death, https://wotlkdb.com/?spell=28591, -15.6315, 40.6315, 25, 61.5
Fel Strength Elixir, https://wotlkdb.com/?spell=38960, -15.7, 16, 0.3, 1.9
Ironshield Potion, https://wotlkdb.com/?spell=28579, -15.7422, 16.4422, 0.7, 4.3
Swim Speed Potion, https://wotlkdb.com/?spell=7841, -18.0858, 25.5358, 7.45, 29.2
Fel Regeneration Potion, https://wotlkdb.com/?spell=38962, -18.4, 18.9, 0.5, 2.6
Major Nature Protection Potion, https://wotlkdb.com/?spell=28573, -20.4715, 20.9715, 0.5, 2.4
Major Holy Protection Potion, https://wotlkdb.com/?spell=28577, -20.4715, 20.9715, 0.5, 2.4
Transmute: Air to Fire, https://wotlkdb.com/?spell=17559, -21.73, 24.7, 2.97, 12
Super Healing Potion, https://wotlkdb.com/?spell=28551, -22.45, 22.95, 0.5, 2.2
Major Mana Potion, https://wotlkdb.com/?spell=17580, -22.8405, 23.22, 0.3795, 1.6
Purification Potion, https://wotlkdb.com/?spell=17572, -25.25, 30.25, 5, 16.5
Transmute: Eternal Shadow to Earth, https://wotlkdb.com/?spell=53779, -25.9, 29.9, 4, 13.4
Elixir of Water Walking, https://wotlkdb.com/?spell=62410, -26.47, 30.95, 4.48, 14.5
Flask of Pure Mojo, https://wotlkdb.com/?spell=54213, -27.6028, 50.4528, 22.85, 45.3
Transmute: Eternal Air to Water, https://wotlkdb.com/?spell=53776, -29.8001, 39.8, 9.9999, 25.1
Transmute: Water to Undeath, https://wotlkdb.com/?spell=17564, -29.9, 38.9, 9, 23.1
Major Arcane Protection Potion, https://wotlkdb.com/?spell=28575, -35.7773, 51.9715, 16.1942, 31.2
Transmute: Eternal Air to Earth, https://wotlkdb.com/?spell=53777, -35.8, 39.8, 4, 10.1
Transmute: Primal Mana to Fire, https://wotlkdb.com/?spell=28582, -37.26, 39, 1.74, 4.5
Cauldron of Major Shadow Protection, https://wotlkdb.com/?spell=41503, -39.7385, 39.8135, 0.075, 0.2
Cauldron of Major Fire Protection, https://wotlkdb.com/?spell=41500, -42.3385, 42.4135, 0.075, 0.2
Flask of Fortification, https://wotlkdb.com/?spell=28587, -43.4092, 48.4092, 5, 10.3
Transmute: Primal Water to Shadow, https://wotlkdb.com/?spell=28581, -44.06, 44.5, 0.44, 1
Major Frost Protection Potion, https://wotlkdb.com/?spell=28572, -47.4715, 57.4715, 10, 17.4
Elixir of Expertise, https://wotlkdb.com/?spell=60357, -48.5999, 60.5998, 11.9999, 19.8
Elixir of Water Breathing, https://wotlkdb.com/?spell=7179, -48.8392, 50.0392, 1.2, 2.4
Elixir of Mighty Mageblood, https://wotlkdb.com/?spell=56519, -52.53, 63.98, 11.45, 17.9
Elixir of Deadly Strikes, https://wotlkdb.com/?spell=60355, -52.6498, 60.5998, 7.95, 13.1
Runic Mana Potion, https://wotlkdb.com/?spell=53837, -53.48, 63.98, 10.5, 16.4
Elixir of Mighty Agility, https://wotlkdb.com/?spell=53840, -54.5798, 64.5798, 10, 15.5
Cauldron of Major Nature Protection, https://wotlkdb.com/?spell=41502, -54.8585, 54.9335, 0.075, 0.1
Transmute: Primal Air to Fire, https://wotlkdb.com/?spell=28566, -58.26, 60, 1.74, 2.9
Flask of Blinding Light, https://wotlkdb.com/?spell=28590, -60.6315, 75.6315, 15, 19.8
Powerful Rejuvenation Potion, https://wotlkdb.com/?spell=53904, -62.275, 68.9, 6.625, 9.6
Transmute: Eternal Fire to Life, https://wotlkdb.com/?spell=53775, -67.5, 87.5, 20, 22.9
Transmute: Eternal Fire to Water, https://wotlkdb.com/?spell=53774, -77.5001, 87.5, 9.9999, 11.4
Flask of the Frost Wyrm, https://wotlkdb.com/?spell=53901, -87.4375, 174.4375, 87, 49.9
Indestructible Alchemist Stone, https://wotlkdb.com/?spell=60403, -107.9105, 115.9612, 8.0507, 6.9
Flask of Stoneblood, https://wotlkdb.com/?spell=53902, -108.98, 213.98, 105, 49.1
Mercurial Alchemist Stone, https://wotlkdb.com/?spell=60396, -112.5493, 120.6, 8.0507, 6.7
Flask of Endless Rage, https://wotlkdb.com/?spell=53903, -116.19, 220.94, 104.75, 47.4
Cauldron of Major Arcane Protection, https://wotlkdb.com/?spell=41458, -116.8585, 116.9335, 0.075, 0.1
Cauldron of Major Frost Protection, https://wotlkdb.com/?spell=41501, -127.8585, 127.9335, 0.075, 0.1
Transmute: Eternal Might, https://wotlkdb.com/?spell=54020, -139.6999, 141.2999, 1.6, 1.1
Mighty Alchemist Stone, https://wotlkdb.com/?spell=60405, -462.5978, 470.6485, 8.0507, 1.7
